unit master id,unit name,unit name,group id,discussion id,awaken unit id,awaken materials,attribute,collection view,style type,base class,max class,rankup,boss,summoned level,max level,base con,base atk,base def,resistance,accuracy,base speed,critical rate,critical damage,base skill,leader skill,awaken type,awaken skill,collision,roaming standby,height,animate data,attack data,dat name,texture attrib,blend alpha,cullface,scale,view scale,shadow,eft scale,center bone,head offset,thumbnail,add mesh,default effect,passive effect,rare class,rare effect,move,buff immunity,melee dist,select offset,battle effect
17802,Lizard Man (fire),리자드맨(불),17800,17800,17812,"[[12002,15], [11002,10], [12006,10], [11006,5]]",2,"[0, 1, 1, 1, 1, 1, 1]",2,3,6,1,0,1,40,49,49,52,15,0,102,15,50,"[8702, 8707, 8712]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6], [""ATK_2"", 3], [""DASH_2"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""BUFF"", 2, 0]]","[""unit_mdl_lizardman.dat""]",[],0,1,100,100,80,100,2,0,"[28, 1, 1]",[],[],[],6,"[[3002, 1, 3]]","[[""DASH_1"", [0.000, 2.060, 4.511, 7.164, 9.584, 11.414]], [""DASH_2"", [0.000, 1.476, 3.422]]]",[],0,"[0,0,0]",[]
17803,Lizard Man (Wind),리자드맨(바람),17800,17800,17813,"[[12003,15], [11003,10], [12006,10], [11006,5]]",3,"[0, 1, 1, 1, 1, 1, 1]",2,3,6,1,0,1,40,48,51,51,15,0,102,15,50,"[8703, 8708, 8713]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6], [""ATK_2"", 3], [""DASH_2"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""BUFF"", 2, 0]]","[""unit_mdl_lizardman.dat""]",[],0,1,100,100,80,100,2,0,"[28, 2, 1]",[],[],[],6,"[[3003, 1, 3]]","[[""DASH_1"", [0.000, 2.060, 4.511, 7.164, 9.584, 11.414]], [""DASH_2"", [0.000, 1.476, 3.422]]]",[],0,"[0,0,0]",[]
17804,Lizard Man (light),리자드맨(빛),17800,17800,17814,"[[12004,15], [11004,10], [12006,10], [11006,5]]",4,"[0, 1, 1, 1, 1, 1, 1]",2,3,6,1,0,1,40,50,50,50,15,0,102,15,50,"[8704, 8709, 8714]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6], [""ATK_2"", 3], [""DASH_2"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""BUFF"", 2, 0]]","[""unit_mdl_lizardman.dat""]",[],0,1,100,100,80,100,2,0,"[28, 3, 1]",[],[],[],6,"[[3004, 1, 3]]","[[""DASH_1"", [0.000, 2.060, 4.511, 7.164, 9.584, 11.414]], [""DASH_2"", [0.000, 1.476, 3.422]]]",[],0,"[0,0,0]",[]
17805,Lizard Man (dark),리자드맨(어둠),17800,17800,17815,"[[12005,15], [11005,10], [12006,10], [11006,5]]",5,"[0, 1, 1, 1, 1, 1, 1]",2,3,6,1,0,1,40,51,47,52,15,0,102,15,50,"[8705, 8710, 8715]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6], [""ATK_2"", 3], [""DASH_2"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""BUFF"", 2, 0]]","[""unit_mdl_lizardman.dat""]",[],0,1,100,100,80,100,2,0,"[28, 4, 1]",[],[],[],6,"[[3005, 1, 3]]","[[""DASH_1"", [0.000, 2.060, 4.511, 7.164, 9.584, 11.414]], [""DASH_2"", [0.000, 1.476, 3.422]]]",[],0,"[0,0,0]",[]
17811,Lizard Man (Water),리자드맨(물),17800,17800,-1,[],1,"[0, 1, 1, 1, 1, 1, 1]",2,4,6,1,0,1,40,52,52,61,15,25,103,15,50,"[8701, 8706, 8711]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6], [""ATK_2"", 3], [""DASH_2"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""BUFF"", 2, 0]]","[""unit_mdl_lizardman_hr.dat""]",[],0,1,100,100,80,100,2,0,"[28, 0, 2]",[],"[[9, 3, [1, 1, 0, 1, ""unit_eft_dft_lizardman_tail.peft"", ""unit_eft_dft_lizardman_water.png""]], [45, 3, [1, 1, 0, 1, ""unit_eft_dft_lizardman_weapon.peft"", ""unit_eft_dft_lizardman_water.png""]], [47, 3, [1, 1, 0, 1, ""unit_eft_dft_lizardman_weapon_ring.peft"", ""unit_eft_dft_lizardman_water.png""]]]",[],6,"[[3001, 1, 3]]","[[""DASH_1"", [0.000, 2.060, 4.511, 7.164, 9.584, 11.414]], [""DASH_2"", [0.000, 1.476, 3.422]]]",[],0,"[0,0,0]",[]
17812,Lizard Man (fire),리자드맨(불),17800,17800,-1,[],2,"[0, 1, 1, 1, 1, 1, 1]",2,4,6,1,0,1,40,53,53,59,15,0,103,30,50,"[8702, 8707, 8712]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6], [""ATK_2"", 3], [""DASH_2"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""BUFF"", 2, 0]]","[""unit_mdl_lizardman_hr.dat""]",[],0,1,100,100,80,100,2,0,"[28, 1, 2]",[],"[[9, 3, [1, 1, 0, 1, ""unit_eft_dft_lizardman_tail.peft"", ""unit_eft_dft_lizardman_fire.png""]], [45, 3, [1, 1, 0, 1, ""unit_eft_dft_lizardman_weapon.peft"", ""unit_eft_dft_lizardman_fire.png""]], [47, 3, [1, 1, 0, 1, ""unit_eft_dft_lizardman_weapon_ring.peft"", ""unit_eft_dft_lizardman_fire.png""]]]",[],6,"[[3002, 1, 3]]","[[""DASH_1"", [0.000, 2.060, 4.511, 7.164, 9.584, 11.414]], [""DASH_2"", [0.000, 1.476, 3.422]]]",[],0,"[0,0,0]",[]
17813,Lizard Man (Wind),리자드맨(바람),17800,17800,-1,[],3,"[0, 1, 1, 1, 1, 1, 1]",2,4,6,1,0,1,40,54,51,60,15,25,103,15,50,"[8703, 8708, 8713]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6], [""ATK_2"", 3], [""DASH_2"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""BUFF"", 2, 0]]","[""unit_mdl_lizardman_hr.dat""]",[],0,1,100,100,80,100,2,0,"[28, 2, 2]",[],"[[9, 3, [1, 1, 0, 1, ""unit_eft_dft_lizardman_tail.peft"", ""unit_eft_dft_lizardman_wind.png""]], [45, 3, [1, 1, 0, 1, ""unit_eft_dft_lizardman_weapon.peft"", ""unit_eft_dft_lizardman_wind.png""]], [47, 3, [1, 1, 0, 1, ""unit_eft_dft_lizardman_weapon_ring.peft"", ""unit_eft_dft_lizardman_wind.png""]]]",[],6,"[[3003, 1, 3]]","[[""DASH_1"", [0.000, 2.060, 4.511, 7.164, 9.584, 11.414]], [""DASH_2"", [0.000, 1.476, 3.422]]]",[],0,"[0,0,0]",[]
17814,Lizard Man (light),리자드맨(빛),17800,17800,-1,[],4,"[0, 1, 1, 1, 1, 1, 1]",2,4,6,1,0,1,40,53,55,57,15,0,103,30,50,"[8704, 8709, 8714]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6], [""ATK_2"", 3], [""DASH_2"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""BUFF"", 2, 0]]","[""unit_mdl_lizardman_hr.dat""]",[],0,1,100,100,80,100,2,0,"[28, 3, 2]",[],"[[9, 3, [1, 1, 0, 1, ""unit_eft_dft_lizardman_tail.peft"", ""unit_eft_dft_lizardman_light.png""]], [45, 3, [1, 1, 0, 1, ""unit_eft_dft_lizardman_weapon.peft"", ""unit_eft_dft_lizardman_light.png""]], [47, 3, [1, 1, 0, 1, ""unit_eft_dft_lizardman_weapon_ring.peft"", ""unit_eft_dft_lizardman_light.png""]]]",[],6,"[[3004, 1, 3]]","[[""DASH_1"", [0.000, 2.060, 4.511, 7.164, 9.584, 11.414]], [""DASH_2"", [0.000, 1.476, 3.422]]]",[],0,"[0,0,0]",[]
17815,Lizard Man (dark),리자드맨(어둠),17800,17800,-1,[],5,"[0, 1, 1, 1, 1, 1, 1]",2,4,6,1,0,1,40,55,54,56,15,25,103,15,50,"[8705, 8710, 8715]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6], [""ATK_2"", 3], [""DASH_2"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""BUFF"", 2, 0]]","[""unit_mdl_lizardman_hr.dat""]",[],0,1,100,100,80,100,2,0,"[28, 4, 2]",[],"[[9, 3, [1, 1, 0, 1, ""unit_eft_dft_lizardman_tail.peft"", ""unit_eft_dft_lizardman_dark.png""]], [45, 3, [1, 1, 0, 1, ""unit_eft_dft_lizardman_weapon.peft"", ""unit_eft_dft_lizardman_dark.png""]], [47, 3, [1, 1, 0, 1, ""unit_eft_dft_lizardman_weapon_ring.peft"", ""unit_eft_dft_lizardman_dark.png""]]]",[],6,"[[3005, 1, 3]]","[[""DASH_1"", [0.000, 2.060, 4.511, 7.164, 9.584, 11.414]], [""DASH_2"", [0.000, 1.476, 3.422]]]",[],0,"[0,0,0]",[]
17901,Lady Hell (water),헬 레이디(물),17900,17900,17911,"[[13001,20], [12001,10], [13006,15], [12006,5]]",1,"[0, 1, 1, 1, 1, 1, 1]",1,5,6,1,0,1,40,58,61,61,15,0,103,15,50,"[9001, 9006, 9011]","[22004, 1, 0, 1, 0.44]",1,"[0, 0]",1,0,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 0], [""BUFF"", 2, 0]]","[""unit_mdl_sickle.dat""]",[],0,1,100,115,65,100,0,0,"[23, 0, 0]",[],[],[],0,[],"[[""DASH_1"", [0.13542, -0.0393, -0.0850, -0.1565, -0.1565, -0.4009, -0.3606, 14.8959]]]",[],0,"[0,0,0]",[]
17902,Lady Hell (Fire),헬 레이디(불),17900,17900,17912,"[[13002,20], [12002,10], [13006,15], [12006,5]]",2,"[0, 1, 1, 1, 1, 1, 1]",1,5,6,1,0,1,40,60,60,60,15,0,103,15,50,"[9002, 9007, 9012]","[22007, 1, 0, 2, 0.44]",1,"[0, 0]",1,0,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 0], [""BUFF"", 2, 0]]","[""unit_mdl_sickle.dat""]",[],0,1,100,115,65,100,0,0,"[23, 1, 0]",[],[],[],0,[],"[[""DASH_1"", [0.13542, -0.0393, -0.0850, -0.1565, -0.1565, -0.4009, -0.3606, 14.8959]]]",[],0,"[0,0,0]",[]
17903,Lady Hell (wind),헬 레이디(바람),17900,17900,17913,"[[13003,20], [12003,10], [13006,15], [12006,5]]",3,"[0, 1, 1, 1, 1, 1, 1]",1,5,6,1,0,1,40,63,61,56,15,0,103,15,50,"[9003, 9008, 9013]","[22006, 1, 0, 5, 0.33]",1,"[0, 0]",1,0,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 0], [""BUFF"", 2, 0]]","[""unit_mdl_sickle.dat""]",[],0,1,100,115,65,100,0,0,"[23, 2, 0]",[],[],[],0,[],"[[""DASH_1"", [0.13542, -0.0393, -0.0850, -0.1565, -0.1565, -0.4009, -0.3606, 14.8959]]]",[],0,"[0,0,0]",[]
17904,Lady Hell (light),헬 레이디(빛),17900,17900,17914,"[[13004,20], [12004,10], [13006,15], [12006,5]]",4,"[0, 1, 1, 1, 1, 1, 1]",1,5,6,1,0,1,40,63,59,58,15,0,103,15,50,"[9004, 9009, 9014]","[22002, 1, 0, 8, 0.55]",1,"[0, 0]",1,0,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 0], [""BUFF"", 2, 0]]","[""unit_mdl_sickle.dat""]",[],0,1,100,115,65,100,0,0,"[23, 3, 0]",[],[],[],0,[],"[[""DASH_1"", [0.13542, -0.0393, -0.0850, -0.1565, -0.1565, -0.4009, -0.3606, 14.8959]]]",[],0,"[0,0,0]",[]
17905,Lady Hell (Dark),헬 레이디(어둠),17900,17900,17915,"[[13005,20], [12005,10], [13006,15], [12006,5]]",5,"[0, 1, 1, 1, 1, 1, 1]",4,5,6,1,0,1,40,69,57,54,15,0,103,15,50,"[9005, 9010, 9015]","[22005, 1, 0, 3, 0.44]",1,"[0, 0]",1,0,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 0], [""BUFF"", 2, 0]]","[""unit_mdl_sickle.dat""]",[],0,1,100,115,65,100,0,0,"[23, 4, 0]",[],[],[],0,[],"[[""DASH_1"", [0.13542, -0.0393, -0.0850, -0.1565, -0.1565, -0.4009, -0.3606, 14.8959]]]",[],0,"[0,0,0]",[]
17911,Lady Hell (water),헬 레이디(물),17900,17900,-1,[],1,"[0, 1, 1, 1, 1, 1, 1]",1,6,6,1,0,1,40,62,76,57,15,25,104,15,50,"[9001, 9006, 9011]","[22004, 1, 0, 1, 0.44]",1,"[0, 0]",1,0,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 0], [""BUFF"", 2, 0]]","[""unit_mdl_sickle_hr.dat""]",[],0,1,100,110,65,100,0,0,"[23, 0, 1]",[],"[[1, 3, [1, 1, 2, 1, ""unit_eft_dft_sickle_aura.peft"", ""unit_eft_dft_sickle_water.png""]], [66, 3, [1, 1, 0, 1, ""unit_eft_dft_sickle_weapon.peft"", ""unit_eft_dft_sickle_water.png""]]]",[],0,[],"[[""DASH_1"", [0.13542, -0.0393, -0.0850, -0.1565, -0.1565, -0.4009, -0.3606, 14.8959]]]",[],0,"[0,0,0]",[]
17912,Lady Hell (Fire),헬 레이디(불),17900,17900,-1,[],2,"[0, 1, 1, 1, 1, 1, 1]",1,6,6,1,0,1,40,61,78,56,15,0,104,30,50,"[9002, 9007, 9012]","[22007, 1, 0, 2, 0.44]",1,"[0, 0]",1,0,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 0], [""BUFF"", 2, 0]]","[""unit_mdl_sickle_hr.dat""]",[],0,1,100,110,65,100,0,0,"[23, 1, 1]",[],"[[1, 3, [1, 1, 2, 1, ""unit_eft_dft_sickle_aura.peft"", ""unit_eft_dft_sickle_fire.png""]], [66, 3, [1, 1, 0, 1, ""unit_eft_dft_sickle_weapon.peft"", ""unit_eft_dft_sickle_fire.png""]]]",[],0,[],"[[""DASH_1"", [0.13542, -0.0393, -0.0850, -0.1565, -0.1565, -0.4009, -0.3606, 14.8959]]]",[],0,"[0,0,0]",[]
17913,Lady Hell (wind),헬 레이디(바람),17900,17900,-1,[],3,"[0, 1, 1, 1, 1, 1, 1]",1,6,6,1,0,1,40,63,77,55,15,0,119,15,50,"[9003, 9008, 9013]","[22006, 1, 0, 5, 0.33]",1,"[0, 0]",1,0,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 0], [""BUFF"", 2, 0]]","[""unit_mdl_sickle_hr.dat""]",[],0,1,100,110,65,100,0,0,"[23, 2, 1]",[],"[[1, 3, [1, 1, 2, 1, ""unit_eft_dft_sickle_aura.peft"", ""unit_eft_dft_sickle_wind.png""]], [66, 3, [1, 1, 0, 1, ""unit_eft_dft_sickle_weapon.peft"", ""unit_eft_dft_sickle_wind.png""]]]",[],0,[],"[[""DASH_1"", [0.13542, -0.0393, -0.0850, -0.1565, -0.1565, -0.4009, -0.3606, 14.8959]]]",[],0,"[0,0,0]",[]
17914,Lady Hell (light),헬 레이디(빛),17900,17900,-1,[],4,"[0, 1, 1, 1, 1, 1, 1]",1,6,6,1,0,1,40,65,74,56,15,25,104,15,50,"[9004, 9009, 9014]","[22002, 1, 0, 8, 0.55]",1,"[0, 0]",1,0,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 0], [""BUFF"", 2, 0]]","[""unit_mdl_sickle_hr.dat""]",[],0,1,100,110,65,100,0,0,"[23, 3, 1]",[],"[[1, 3, [1, 1, 2, 1, ""unit_eft_dft_sickle_aura.peft"", ""unit_eft_dft_sickle_light.png""]], [66, 3, [1, 1, 0, 1, ""unit_eft_dft_sickle_weapon.peft"", ""unit_eft_dft_sickle_light.png""]]]",[],0,[],"[[""DASH_1"", [0.13542, -0.0393, -0.0850, -0.1565, -0.1565, -0.4009, -0.3606, 14.8959]]]",[],0,"[0,0,0]",[]
17915,Lady Hell (Dark),헬 레이디(어둠),17900,17900,-1,[],5,"[0, 1, 1, 1, 1, 1, 1]",4,6,6,1,0,1,40,70,70,55,40,0,104,15,50,"[9005, 9010, 9015]","[22005, 1, 0, 3, 0.44]",1,"[0, 0]",1,0,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 0], [""BUFF"", 2, 0]]","[""unit_mdl_sickle_hr.dat""]",[],0,1,100,110,65,100,0,0,"[23, 4, 1]",[],"[[1, 3, [1, 1, 2, 1, ""unit_eft_dft_sickle_aura.peft"", ""unit_eft_dft_sickle_dark.png""]], [66, 3, [1, 1, 0, 1, ""unit_eft_dft_sickle_weapon.peft"", ""unit_eft_dft_sickle_dark.png""]]]",[],0,[],"[[""DASH_1"", [0.13542, -0.0393, -0.0850, -0.1565, -0.1565, -0.4009, -0.3606, 14.8959]]]",[],0,"[0,0,0]",[]
18001,Brownies Conjurer (water),브라우니 요술사(물),18000,18000,18011,"[[13001,10], [12001,20], [13006,5], [12006,15]]",1,"[0, 1, 1, 1, 1, 1, 1]",4,4,6,1,0,1,40,56,53,56,15,0,105,15,50,"[8801, 8806, 8811]",[],3,"[0, 0]",1,0,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 0], [""BUFF"", 2, 0]]","[""unit_mdl_kiddevil.dat""]",[],0,0,100,100,60,100,0,0,"[28, 0, 3]",[],[],[],6,"[[3001, 1, 3]]","[[""DASH_1"", [0.03437, 0.07281, -0.00501, -0.01157, 0.00109, 0.50395, 1.48967, 4.45922, 6.33998, 7.52747, 9.86473]]]",[],0,"[0,0,0]","[[""DASH_1"", [1, 1, 0, 1, ""eft_skill_runrun_dash.peft"", ""eft_skill_runrun_water.png""]]]"
18002,Brownies Conjurer (Bull),브라우니 요술사(불),18000,18000,18012,"[[13002,10], [12002,20], [13006,5], [12006,15]]",2,"[0, 1, 1, 1, 1, 1, 1]",4,4,6,1,0,1,40,57,53,55,15,0,105,15,50,"[8802, 8807, 8812]",[],3,"[0, 0]",1,0,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 0], [""BUFF"", 2, 0]]","[""unit_mdl_kiddevil.dat""]",[],0,0,100,100,60,100,0,0,"[28, 1, 3]",[],[],[],6,"[[3002, 1, 3]]","[[""DASH_1"", [0.03437, 0.07281, -0.00501, -0.01157, 0.00109, 0.50395, 1.48967, 4.45922, 6.33998, 7.52747, 9.86473]]]",[],0,"[0,0,0]","[[""DASH_1"", [1, 1, 0, 1, ""eft_skill_runrun_dash.peft"", ""eft_skill_runrun_fire.png""]]]"
18003,Brownies Conjurer (wind),브라우니 요술사(바람),18000,18000,18013,"[[13003,10], [12003,20], [13006,5], [12006,15]]",3,"[0, 1, 1, 1, 1, 1, 1]",1,4,6,1,0,1,40,55,54,56,15,0,105,15,50,"[8803, 8808, 8813]",[],3,"[0, 0]",1,0,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 0], [""BUFF"", 2, 0]]","[""unit_mdl_kiddevil.dat""]",[],0,0,100,100,60,100,0,0,"[28, 2, 3]",[],[],[],6,"[[3003, 1, 3]]","[[""DASH_1"", [0.03437, 0.07281, -0.00501, -0.01157, 0.00109, 0.50395, 1.48967, 4.45922, 6.33998, 7.52747, 9.86473]]]",[],0,"[0,0,0]","[[""DASH_1"", [1, 1, 0, 1, ""eft_skill_runrun_dash.peft"", ""eft_skill_runrun_wind.png""]]]"
18004,Brownies Conjurer (light),브라우니 요술사(빛),18000,18000,18014,"[[13004,10], [12004,20], [13006,5], [12006,15]]",4,"[0, 1, 1, 1, 1, 1, 1]",1,4,6,1,0,1,40,53,56,56,15,0,105,15,50,"[8804, 8809, 8814]",[],3,"[0, 0]",1,0,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 0], [""BUFF"", 2, 0]]","[""unit_mdl_kiddevil.dat""]",[],0,0,100,100,60,100,0,0,"[28, 3, 3]",[],[],[],6,"[[3004, 1, 3]]","[[""DASH_1"", [0.03437, 0.07281, -0.00501, -0.01157, 0.00109, 0.50395, 1.48967, 4.45922, 6.33998, 7.52747, 9.86473]]]",[],0,"[0,0,0]","[[""DASH_1"", [1, 1, 0, 1, ""eft_skill_runrun_dash.peft"", ""eft_skill_runrun_light.png""]]]"
18005,Conjurer's Brownies (Dark),브라우니 요술사(어둠),18000,18000,18015,"[[13005,10], [12005,20], [13006,5], [12006,15]]",5,"[0, 1, 1, 1, 1, 1, 1]",4,4,6,1,0,1,40,54,54,57,15,0,105,15,50,"[8805, 8810, 8815]",[],3,"[0, 0]",1,0,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 0], [""BUFF"", 2, 0]]","[""unit_mdl_kiddevil.dat""]",[],0,0,100,100,60,100,0,0,"[28, 4, 3]",[],[],[],6,"[[3005, 1, 3]]","[[""DASH_1"", [0.03437, 0.07281, -0.00501, -0.01157, 0.00109, 0.50395, 1.48967, 4.45922, 6.33998, 7.52747, 9.86473]]]",[],0,"[0,0,0]","[[""DASH_1"", [1, 1, 0, 1, ""eft_skill_runrun_dash.peft"", ""eft_skill_runrun_dark.png""]]]"
18011,Brownies Conjurer (water),브라우니 요술사(물),18000,18000,-1,[],1,"[0, 1, 1, 1, 1, 1, 1]",4,5,6,1,0,1,40,62,58,60,15,0,106,15,50,"[8801, 8806, 8811]","[25007, 0, 0, 3, 0.25]",3,"[0, 0]",1,0,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 2, 0], [""BUFF"", 2, 0]]","[""unit_mdl_kiddevil_hr.dat""]",[],0,0,100,100,60,100,0,0,"[28, 0, 4]",[],"[[4, 1, [1, 1, 0, 1, ""unit_eft_dft_kiddevil_wand.peft"", ""unit_eft_dft_kiddevil_water.png""]], [4, 0, [1, 1, 2, 1, ""unit_eft_dft_kiddevil_particle.peft"", ""unit_eft_dft_kiddevil_water.png""]], [5, 3, [1, 1, 0, 1, ""unit_eft_dft_kiddevil_crown.peft"", ""unit_eft_dft_kiddevil_water.png""]]]",[],6,"[[3001, 1, 3]]","[[""DASH_1"", [0.03437, 0.07281, -0.00501, -0.01157, 0.00109, 0.50395, 1.48967, 4.45922, 6.33998, 7.52747, 9.86473]]]",[],0,"[0,0,0]","[[""DASH_1"", [1, 1, 0, 1, ""eft_skill_runrun_dash.peft"", ""eft_skill_runrun_water.png""]]]"
